Year,Pk,Tm,Player,College,Yrs,G,MP...7,PTS...8,TRB...9,AST...10,FG%,3P%,FT%,MP...14,PTS...15,TRB...16,AST...17,WS,WS/48,BPM,VORP
2019,50,UTA,Jarrell Brantley,College of Charleston,3,41,273,110,53,29,0.457,0.38,0.833,6.7,2.7,1.3,0.7,0.6,0.108,0,0.1
2019,51,BOS,Tremont Waters,LSU,3,40,407,149,37,85,0.354,0.296,0.96,10.2,3.7,0.9,2.1,0.1,0.012,-3,-0.1
2019,52,CHO,Jalen McDaniels,San Diego State,6,252,4550,1699,829,292,0.449,0.322,0.777,18.1,6.7,3.3,1.2,5.3,0.056,-3.3,-1.5
2019,53,UTA,Justin Wright-Foreman,Hofstra,1,4,45,19,5,7,0.35,0.2,0.75,11.3,4.8,1.3,1.8,0,-0.008,-9,-0.1
2019,54,PHI,Marial Shayok,Iowa State,1,4,28,11,7,1,0.25,0.333,0.75,7,2.8,1.8,0.3,-0.1,-0.13,-13,-0.1
2019,55,SAC,Kyle Guy,Virginia,3,53,431,165,53,50,0.361,0.303,0.75,8.1,3.1,1,0.9,0.1,0.006,-4.9,-0.3
2019,56,LAC,Jaylen Hands,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,57,DET,Jordan Bone,Tennessee,2,24,249,68,28,26,0.378,0.286,NA,10.4,2.8,1.2,1.1,0.1,0.01,-5.9,-0.2
2019,58,UTA,Miye Oni,Yale,3,80,672,145,108,37,0.35,0.33,0.75,8.4,1.8,1.4,0.5,1,0.07,-2.5,-0.1
2019,59,TOR,Dewan Hernandez,Miami (FL),1,6,28,14,14,3,0.357,0.5,0.6,4.7,2.3,2.3,0.5,0,0.043,-9.6,-0.1
2019,60,SAC,Vanja Marinković,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,PHO,Deandre Ayton,Arizona,7,398,12272,6542,4167,649,0.59,0.23,0.755,30.8,16.4,10.5,1.6,37.6,0.147,0.8,8.7
2018,2,SAC,Marvin Bagley III,Duke,7,289,6474,3479,1889,253,0.518,0.29,0.69,22.4,12,6.5,0.9,12.6,0.093,-1.6,0.6
2018,3,DAL,Luka Dončić,NA,7,450,15712,12878,3881,3700,0.468,0.35,0.751,34.9,28.6,8.6,8.2,57.1,0.175,7.6,38.2
2018,4,MEM,Jaren Jackson Jr.,Michigan State,7,407,11639,7518,2258,602,0.466,0.351,0.792,28.6,18.5,5.5,1.5,28.8,0.119,0.9,8.7
2018,5,ATL,Trae Young,Oklahoma,7,483,16622,12220,1687,4748,0.433,0.352,0.873,34.4,25.3,3.5,9.8,43.3,0.125,2.6,19.3
2018,6,ORL,Mo Bamba,Texas,7,364,6115,2461,1980,306,0.477,0.356,0.682,16.8,6.8,5.4,0.8,15.6,0.123,0,3.1
2018,7,CHI,Wendell Carter Jr.,Duke,7,383,10447,4565,3173,765,0.509,0.316,0.729,27.3,11.9,8.3,2,27.1,0.124,-0.3,4.5
2018,8,CLE,Collin Sexton,Alabama,7,407,12157,7658,1144,1505,0.47,0.387,0.838,29.9,18.8,2.8,3.7,15.8,0.062,-1.4,1.9
2018,9,NYK,Kevin Knox,Kentucky,7,320,5606,2322,893,233,0.393,0.34,0.723,17.5,7.3,2.8,0.7,0.9,0.008,-4.4,-3.4
2018,10,PHO,Mikal Bridges,Villanova,7,556,18514,8204,2207,1517,0.484,0.371,0.843,33.3,14.8,4,2.7,42,0.109,0.7,12.6
2018,11,LAC,Shai Gilgeous-Alexander,Kentucky,7,462,15291,11294,2211,2362,0.501,0.355,0.862,33.1,24.4,4.8,5.1,60.4,0.189,5.5,29.1
2018,12,CHO,Miles Bridges,Michigan State,6,424,13070,6642,2627,1135,0.462,0.34,0.826,30.8,15.7,6.2,2.7,21.3,0.078,-0.1,6.4
2018,13,LAC,Jerome Robinson,Boston College,4,135,1685,545,214,136,0.361,0.297,0.711,12.5,4,1.6,1,-0.2,-0.004,-4.8,-1.2
2018,14,DEN,Michael Porter Jr.,Missouri,6,345,10036,5597,2209,485,0.5,0.406,0.795,29.1,16.2,6.4,1.4,26.5,0.127,0.7,6.8
2018,15,WAS,Troy Brown Jr.,Oregon,6,356,6778,2196,1288,508,0.423,0.351,0.783,19,6.2,3.6,1.4,8.6,0.061,-1.8,0.4
2018,16,PHI,Zhaire Smith,Texas Tech,2,13,143,48,15,12,0.378,0.316,0.667,11,3.7,1.2,0.9,0,0.011,-6.1,-0.1
2018,17,MIL,Donte DiVincenzo,Villanova,7,416,10610,4469,1783,1199,0.427,0.38,0.772,25.5,10.7,4.3,2.9,23.9,0.108,1.1,8.3
2018,18,SAS,Lonnie Walker IV,Miami (FL),7,342,7025,3418,791,518,0.422,0.356,0.795,20.5,10,2.3,1.5,4.9,0.033,-2.5,-1
2018,19,ATL,Kevin Huerter,Maryland,7,482,13566,5601,1638,1414,0.441,0.375,0.76,28.1,11.6,3.4,2.9,19.1,0.068,-1,3.6
2018,20,MIN,Josh Okogie,Georgia Tech,7,416,7952,2641,1230,480,0.406,0.299,0.747,19.1,6.3,3,1.2,11.6,0.07,-1.8,0.4
2018,21,UTA,Grayson Allen,Duke,7,403,10227,4250,1216,812,0.451,0.414,0.857,25.4,10.5,3,2,22.6,0.106,0,5.1
2018,22,CHI,Chandler Hutchison,Boise State,4,103,1790,558,376,79,0.442,0.309,0.643,17.4,5.4,3.7,0.8,1.1,0.03,-3.9,-0.9
2018,23,IND,Aaron Holiday,UCLA,7,448,7366,2897,709,900,0.421,0.382,0.851,16.4,6.5,1.6,2,10.1,0.066,-1.9,0.1
2018,24,POR,Anfernee Simons,NA,7,389,10420,5837,973,1265,0.431,0.381,0.88,26.8,15,2.5,3.3,12.8,0.059,-1.1,2.2
2018,25,LAL,Moritz Wagner,Michigan,7,363,6051,3328,1436,439,0.525,0.324,0.807,16.7,9.2,4,1.2,16.9,0.134,0.2,3.4
2018,26,PHI,Landry Shamet,Wichita State,7,398,8389,3313,662,597,0.413,0.385,0.833,21.1,8.3,1.7,1.5,13.1,0.075,-2,0
2018,27,BOS,Robert Williams,Texas A&M,7,235,4754,1691,1603,325,0.723,0.143,0.674,20.2,7.2,6.8,1.4,23.9,0.241,4.7,7.9
2018,28,GSW,Jacob Evans,Cincinnati,2,59,622,168,66,54,0.337,0.315,0.833,10.5,2.8,1.1,0.9,-0.6,-0.047,-7.4,-0.8
2018,29,BRK,Džanan Musa,NA,2,49,526,211,91,45,0.376,0.227,0.726,10.7,4.3,1.9,0.9,0,0.003,-4.6,-0.4
2018,30,ATL,Omari Spellman,Villanova,2,95,1691,642,413,94,0.417,0.366,0.766,17.8,6.8,4.3,1,2.4,0.068,-1.5,0.2
2018,31,PHO,Elie Okobo,NA,2,108,1677,523,188,242,0.395,0.315,0.737,15.5,4.8,1.7,2.2,0.5,0.014,-4.1,-0.9
2018,32,MEM,Jevon Carter,West Virginia,7,412,6279,2145,687,651,0.394,0.379,0.799,15.2,5.2,1.7,1.6,8.5,0.065,-1.5,0.8
2018,33,DAL,Jalen Brunson,Villanova,7,487,14240,8821,1549,2449,0.489,0.389,0.823,29.2,18.1,3.2,5,45.5,0.153,2.3,15.5
2018,34,CHO,Devonte' Graham,Kansas,6,336,8359,3733,758,1448,0.371,0.354,0.812,24.9,11.1,2.3,4.3,12.7,0.073,-0.5,3.2
2018,35,ORL,Melvin Frazier,Tulane,3,32,290,87,28,5,0.34,0.209,0.533,9.1,2.7,0.9,0.2,-0.4,-0.062,-10,-0.6
2018,36,NYK,Mitchell Robinson,NA,7,337,8122,2636,2639,212,0.7,NA,0.522,24.1,7.8,7.8,0.6,35.2,0.208,2.1,8.5
2018,37,POR,Gary Trent Jr.,Duke,7,415,11698,5698,983,599,0.423,0.391,0.823,28.2,13.7,2.4,1.4,19.1,0.078,-1.1,2.6
2018,38,DET,Khyri Thomas,Creighton,3,39,409,160,39,36,0.388,0.316,0.75,10.5,4.1,1,0.9,0.5,0.058,-2.7,-0.1
2018,39,LAL,Isaac Bonga,NA,4,143,1871,439,320,118,0.432,0.3,0.759,13.1,3.1,2.2,0.8,1.7,0.044,-3.6,-0.7
2018,40,BRK,Rodions Kurucs,NA,3,131,2103,780,406,113,0.444,0.329,0.739,16.1,6,3.1,0.9,2.3,0.052,-2.8,-0.4
2018,41,DEN,Jarred Vanderbilt,Kentucky,7,309,6175,1808,1926,436,0.56,0.288,0.638,20,5.9,6.2,1.4,16.8,0.13,0.1,3.2
2018,42,DET,Bruce Brown,Miami (FL),7,457,11376,4045,1929,1117,0.476,0.337,0.768,24.9,8.9,4.2,2.4,19.9,0.084,-1.5,1.5
2018,43,SAC,Justin Jackson,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,43,ORL,Justin Jackson,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,44,WAS,Issuf Sanon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,45,OKC,Hamidou Diallo,Kentucky,6,265,4918,2272,1009,283,0.495,0.274,0.623,18.6,8.6,3.8,1.1,6.2,0.06,-2.1,-0.1
2018,46,PHO,De'Anthony Melton,USC,7,356,8147,3231,1316,988,0.41,0.369,0.779,22.9,9.1,3.7,2.8,14.3,0.084,0.6,5.3
2018,47,LAL,Svi Mykhailiuk,Kansas,7,331,5386,2169,589,462,0.402,0.36,0.765,16.3,6.6,1.8,1.4,4.1,0.037,-2.5,-0.7
2018,48,MIN,Keita Bates-Diop,Ohio State,6,283,4566,1697,848,241,0.474,0.333,0.751,16.1,6,3,0.9,7.4,0.078,-1.6,0.5
2018,49,SAS,Chimezie Metu,USC,6,260,3565,1522,908,197,0.495,0.298,0.787,13.7,5.9,3.5,0.8,5.7,0.076,-1.6,0.3
2018,50,IND,Alize Johnson,Missouri State,5,76,568,189,228,32,0.481,0.227,0.711,7.5,2.5,3,0.4,1.3,0.108,-2.4,-0.1
2018,51,NOP,Tony Carr,Penn State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,52,HOU,Vince Edwards,Purdue,1,2,16,3,2,0,0.25,0.25,NA,8,1.5,1,0,0,-0.014,-6.4,0
2018,53,OKC,Devon Hall,Virginia,1,11,81,20,7,13,0.2,0.235,0.5,7.4,1.8,0.6,1.2,-0.2,-0.116,-6.7,-0.1
2018,54,PHI,Shake Milton,SMU,7,359,6698,2899,783,856,0.451,0.358,0.824,18.7,8.1,2.2,2.4,11.7,0.084,-2,-0.1
2018,55,CHO,Arnoldas Kulboka,NA,1,2,5,0,0,0,0,0,NA,2.5,0,0,0,0,-0.217,-21.8,0
2018,56,PHO,Ray Spalding,Louisville,2,16,167,58,52,5,0.529,0,0.286,10.4,3.6,3.3,0.3,0.1,0.024,-6.2,-0.2
2018,57,OKC,Kevin Hervey,UT Arlington,1,10,52,17,12,5,0.259,0.15,NA,5.2,1.7,1.2,0.5,-0.1,-0.085,-5.1,0
2018,58,DEN,Thomas Welsh,UCLA,1,11,36,18,4,5,0.538,0.429,0.5,3.3,1.6,0.4,0.5,0.1,0.162,1.2,0
2018,59,PHO,George King,Colorado,2,5,25,1,6,0,0,0,0.5,5,0.2,1.2,0,-0.1,-0.225,-17.2,-0.1
2018,60,DAL,Kostas Antetokounmpo,Dayton,3,22,87,21,23,3,0.375,NA,0.474,4,1,1,0.1,-0.2,-0.098,-9.9,-0.2
2017,1,PHI,Markelle Fultz,Washington,8,255,6123,2656,817,1111,0.47,0.28,0.732,24,10.4,3.2,4.4,8.4,0.066,-1.2,1.2
2017,2,LAL,Lonzo Ball,UCLA,6,287,8964,3262,1565,1678,0.398,0.362,0.599,31.2,11.4,5.5,5.8,12.6,0.068,1,6.7
2017,3,BOS,Jayson Tatum,Duke,8,585,20185,13784,4293,2243,0.459,0.37,0.84,34.5,23.6,7.3,3.8,65.4,0.156,3.8,29.4
2017,4,PHO,Josh Jackson,Kansas,5,291,6718,3276,1159,534,0.416,0.292,0.68,23.1,11.3,4,1.8,-1.7,-0.012,-3.8,-3.1
2017,5,SAC,De'Aaron Fox,Kentucky,8,531,17661,11399,2082,3262,0.47,0.33,0.746,33.3,21.5,3.9,6.1,33.9,0.092,0.8,12.7
2017,6,ORL,Jonathan Isaac,Florida State,6,276,5640,2097,1359,222,0.443,0.323,0.749,20.4,7.6,4.9,0.8,14,0.119,1,4.2
2017,7,CHI,Lauri Markkanen,Arizona,8,450,13958,8200,3201,657,0.455,0.371,0.867,31,18.2,7.1,1.5,33.1,0.114,1,10.6
2017,8,NYK,Frank Ntilikina,NA,7,321,5454,1535,563,693,0.369,0.32,0.762,17,4.8,1.8,2.2,0.3,0.003,-4.4,-3.4
2017,9,DAL,Dennis Smith Jr.,NC State,7,326,7601,3160,967,1381,0.407,0.298,0.674,23.3,9.7,3,4.2,2.3,0.015,-2.1,-0.2
2017,10,POR,Zach Collins,Gonzaga,7,378,7137,3013,1827,685,0.482,0.331,0.767,18.9,8,4.8,1.8,11.9,0.08,-1.5,0.9
2017,11,CHO,Malik Monk,Kentucky,8,523,11943,6444,1377,1657,0.434,0.35,0.848,22.8,12.3,2.6,3.2,15.2,0.061,-1,2.9
2017,12,DET,Luke Kennard,Duke,8,460,10759,4517,1301,1045,0.457,0.438,0.881,23.4,9.8,2.8,2.3,23.6,0.105,0,5.4
2017,13,UTA,Donovan Mitchell,Louisville,8,539,18243,13320,2324,2530,0.449,0.366,0.84,33.8,24.7,4.3,4.7,51.9,0.137,3.5,25.2
2017,14,MIA,Bam Adebayo,Kentucky,8,567,17354,8923,5024,2044,0.537,0.314,0.756,30.6,15.7,8.9,3.6,57.6,0.159,2.5,19.9
2017,15,SAC,Justin Jackson,UNC,7,280,4886,1676,654,285,0.423,0.319,0.796,17.5,6,2.3,1,5.3,0.052,-2.8,-1
2017,15,ORL,Justin Jackson,UNC,7,280,4886,1676,654,285,0.423,0.319,0.796,17.5,6,2.3,1,5.3,0.052,-2.8,-1
2017,16,MIN,Justin Patton,Creighton,4,22,296,86,60,19,0.404,0.25,0.667,13.5,3.9,2.7,0.9,0.4,0.066,-2.8,-0.1
2017,17,MIL,D.J. Wilson,Michigan,6,148,1818,657,454,110,0.422,0.331,0.618,12.3,4.4,3.1,0.7,2.9,0.077,-2.4,-0.2
2017,18,IND,T.J. Leaf,UCLA,4,146,1238,477,283,43,0.492,0.341,0.585,8.5,3.3,1.9,0.3,2.7,0.104,-1.8,0.1
2017,19,ATL,John Collins,Wake Forest,8,472,13739,7553,3805,697,0.546,0.363,0.792,29.1,16,8.1,1.5,39.2,0.137,0.7,9.2
2017,20,SAC,Harry Giles,Duke,4,165,1935,888,573,180,0.508,0.244,0.661,11.7,5.4,3.5,1.1,3.1,0.076,-2.5,-0.2
2017,21,OKC,Terrance Ferguson,NA,4,204,4000,924,263,144,0.404,0.334,0.753,19.6,4.5,1.3,0.7,4.4,0.053,-4,-2.1
2017,22,BRK,Jarrett Allen,Texas,8,568,16021,7288,5239,948,0.641,0.164,0.712,28.2,12.8,9.2,1.7,66.7,0.2,2.4,17.7
2017,23,TOR,OG Anunoby,Indiana,8,492,14854,6333,2144,831,0.474,0.375,0.761,30.2,12.9,4.4,1.7,31.4,0.101,0.2,8.3
2017,24,DEN,Tyler Lydon,Syracuse,2,26,96,23,18,6,0.5,0.4,0.333,3.7,0.9,0.7,0.2,0.2,0.084,-4.3,-0.1
2017,25,WAS,Anžejs Pasečņiks,NA,2,28,443,156,108,19,0.521,0,0.586,15.8,5.6,3.9,0.7,0.4,0.038,-6.2,-0.5
2017,26,POR,Caleb Swanigan,Purdue,3,75,655,169,218,56,0.438,0.118,0.614,8.7,2.3,2.9,0.7,-0.2,-0.015,-6.2,-0.7
2017,27,LAL,Kyle Kuzma,Utah,8,541,16855,9210,3413,1446,0.45,0.334,0.721,31.2,17,6.3,2.7,14.4,0.041,-1.5,1.9
2017,28,UTA,Tony Bradley,UNC,7,193,2107,853,771,96,0.632,0.467,0.667,10.9,4.4,4,0.5,8,0.182,0.3,1.2
2017,29,SAS,Derrick White,Colorado,8,494,14081,6399,1808,2065,0.448,0.369,0.852,28.5,13,3.7,4.2,39.7,0.135,2.2,15
2017,30,LAL,Josh Hart,Villanova,8,530,16129,5473,3706,1688,0.471,0.342,0.753,30.4,10.3,7,3.2,36.7,0.109,0.5,10.1
2017,31,NOP,Frank Jackson,Duke,5,214,3873,1816,392,222,0.421,0.332,0.786,18.1,8.5,1.8,1,2.5,0.031,-3.9,-1.9
2017,32,PHO,Davon Reed,Miami (FL),4,122,1299,373,212,92,0.408,0.385,0.667,10.6,3.1,1.7,0.8,1.5,0.054,-2.9,-0.3
2017,33,ORL,Wes Iwundu,Kansas State,5,226,3827,989,555,208,0.408,0.292,0.798,16.9,4.4,2.5,0.9,4.2,0.053,-3.9,-1.8
2017,34,SAC,Frank Mason III,Kansas,4,103,1616,695,204,272,0.396,0.301,0.755,15.7,6.7,2,2.6,1.2,0.035,-2.7,-0.3
2017,35,MEM,Ivan Rabb,California,2,85,1237,485,364,86,0.555,0.2,0.743,14.6,5.7,4.3,1,3.2,0.125,-1.7,0.1
2017,36,PHI,Jonah Bolden,NA,2,51,686,217,174,40,0.486,0.34,0.484,13.5,4.3,3.4,0.8,1.4,0.098,-1.3,0.1
2017,37,BOS,Semi Ojeleye,SMU,5,284,4111,975,613,126,0.384,0.344,0.717,14.5,3.4,2.2,0.4,5.2,0.06,-3.4,-1.5
2017,38,GSW,Jordan Bell,Oregon,5,161,1937,593,497,201,0.552,0.2,0.636,12,3.7,3.1,1.2,4.9,0.121,0.2,1.1
2017,39,LAC,Jawun Evans,Oklahoma State,2,56,843,237,96,110,0.345,0.263,0.776,15.1,4.2,1.7,2,-0.4,-0.022,-5.4,-0.7
2017,40,CHO,Dwayne Bacon,Florida State,4,207,4012,1503,537,230,0.402,0.314,0.78,19.4,7.3,2.6,1.1,0.8,0.01,-5.1,-3.1
2017,41,ATL,Tyler Dorsey,Oregon,3,107,1680,710,245,135,0.392,0.351,0.669,15.7,6.6,2.3,1.3,1.1,0.031,-3,-0.5
2017,42,LAL,Thomas Bryant,Indiana,8,333,5910,2958,1702,326,0.582,0.346,0.778,17.7,8.9,5.1,1,20.4,0.166,1,4.5
2017,43,HOU,Isaiah Hartenstein,NA,7,379,7374,2584,2423,757,0.592,0.255,0.686,19.5,6.8,6.4,2,28,0.182,2.1,7.6
